563,282,36,105
553,285,38,99
553,285,39,97
536,281,50,123
531,282,46,100
526,284,44,107
522,286,43,105
520,286,41,104
514,286,37,105
504,287,38,107
503,286,36,104
496,290,38,104
488,290,42,103
480,288,40,106
474,289,39,105
470,292,38,102
460,295,46,102
456,293,45,103
449,291,39,106
438,289,38,110
426,291,45,108
420,292,47,108
417,292,46,105
409,293,38,106
402,295,37,106
394,296,44,104
384,296,48,107
381,294,44,105
373,294,38,106
364,294,39,110
355,295,41,109
347,297,42,108
347,298,46,104
343,297,45,107
340,297,39,110
332,297,35,109
323,298,40,107
317,299,45,107
311,299,45,106
307,298,40,107
297,299,42,107
283,299,45,108
276,300,45,103
269,301,47,107
267,299,50,113
265,300,46,108
263,300,42,106
259,303,39,105
249,290,42,111
283,319,38,84
280,323,35,77
269,301,41,102
258,299,46,105
243,301,48,105
235,301,48,102
232,297,44,109
228,298,41,114
222,299,38,109
208,303,42,101
198,302,46,103
187,299,43,103
187,298,36,103
175,298,43,101
205,299,43,100
230,299,43,103
258,299,39,99
247,295,42,103
243,294,45,106
239,294,42,112
236,295,39,105
231,295,36,109
226,294,37,104
220,294,35,99
213,293,39,105
208,294,39,101
203,295,39,98
189,294,47,94
186,291,45,100
201,289,42,106
238,290,44,104
258,290,44,104
256,289,39,105
257,291,39,108
254,291,36,109
248,291,40,106
238,293,44,105
236,292,41,101
257,289,39,103
220,289,40,105
218,289,41,106
215,289,40,104
212,291,35,104
206,290,36,104
203,288,37,105
196,289,39,104
185,291,44,101
182,288,46,105
178,287,43,104
175,285,38,106
169,284,38,106
165,283,37,105
163,284,36,104
160,283,36,103
157,281,36,104
153,282,37,104
148,281,40,102
142,284,44,100
139,283,42,101
155,282,41,100
188,280,39,98
220,279,40,102
217,281,39,100
215,280,38,100
211,277,36,102
208,276,39,101
205,277,38,100
201,276,40,100
196,277,42,99
195,276,43,99
191,276,42,100
187,273,42,101
182,271,41,103
181,272,41,101
180,272,38,100
178,271,37,100
176,271,36,100
172,269,36,100
167,269,39,100
165,270,40,99
163,269,42,99
159,268,41,100
153,266,41,100
150,266,39,99
149,267,38,99
147,265,37,99
144,264,36,100
162,264,37,97
192,265,38,94
224,263,41,93
245,263,37,95
241,262,39,96
238,261,39,96
238,261,37,96
236,261,36,95
233,260,36,96
229,258,36,97
227,258,36,96
222,257,36,95
217,257,39,95
215,258,39,94
212,257,40,96
210,255,37,97
207,255,36,95
205,256,36,93
203,255,34,94
201,256,37,93
199,255,35,93
197,253,35,93
195,254,34,92
192,253,36,93
190,253,35,93
186,252,35,93
183,250,34,93
180,250,37,92
178,250,36,92
175,250,36,91
170,250,39,92
168,248,38,92
166,248,37,92
163,248,37,91
160,250,36,88
157,249,38,90
155,249,34,89
151,247,34,91
149,247,33,90
146,246,38,89
144,246,34,90
146,247,35,90
144,246,34,90
143,246,33,89
141,244,35,89
138,245,35,88
136,245,35,90
133,244,36,90
131,243,36,91
130,242,37,90
127,242,38,90
125,243,36,88
125,242,36,89
121,242,37,89
120,241,34,90
119,242,34,87
117,241,33,86
116,241,33,83
114,241,35,86
111,241,33,88
108,240,34,88
107,239,34,87
105,238,33,87
104,238,34,87
102,238,34,87
101,237,34,88
102,237,33,85
98,236,34,88
95,236,34,87
91,237,34,84
88,236,33,86
85,235,33,88
82,234,34,90
81,233,34,89
80,235,32,87
100,235,31,84
131,234,32,80
174,232,32,77
181,233,31,82
177,234,32,81
176,236,31,77
172,236,30,77
174,234,29,73
169,236,31,74
170,238,31,73
166,237,32,78
