15,351,64,108
17,352,61,109
19,351,60,109
21,350,59,111
27,350,54,110
33,350,50,111
37,349,50,110
44,349,46,111
48,349,47,111
48,350,49,110
51,350,50,110
51,351,55,110
53,351,59,109
53,351,63,107
54,352,63,107
57,351,61,107
60,351,60,109
66,348,56,111
72,348,53,111
77,348,50,112
85,348,48,112
87,349,50,112
89,348,51,112
90,349,54,113
93,350,55,111
93,351,59,110
95,351,62,109
96,351,63,109
98,351,63,109
103,349,60,110
108,350,55,111
114,349,52,112
119,350,50,111
126,349,48,111
127,350,50,112
131,350,50,111
132,350,53,111
134,350,57,111
134,352,63,108
135,353,64,107
137,352,62,108
140,351,64,107
145,352,60,106
152,351,56,107
158,350,51,109
165,349,47,110
173,349,46,111
175,350,51,111
178,349,53,112
179,350,54,111
181,351,59,111
181,353,63,107
183,354,64,106
185,353,64,107
188,354,64,105
193,354,60,105
200,352,55,107
207,350,50,109
212,351,50,109
218,349,48,110
221,349,50,111
223,349,52,110
224,350,53,111
227,351,57,109
228,352,62,108
231,352,62,106
232,352,62,106
236,354,60,105
240,351,58,108
244,352,56,107
251,352,52,107
256,350,51,108
260,349,52,108
263,351,54,107
266,351,54,108
268,351,57,108
270,351,59,107
272,350,59,107
273,352,62,106
275,350,61,106
277,351,61,106
282,352,58,106
288,350,54,108
293,349,52,109
298,350,50,107
301,349,52,107
305,349,51,107
307,350,53,107
310,350,54,107
311,350,55,106
312,351,60,107
314,350,63,107
315,351,63,104
316,353,62,103
321,350,61,106
323,351,58,107
327,349,57,109
333,349,53,109
337,347,51,112
343,348,47,112
345,350,46,110
348,350,46,111
351,350,47,111
353,349,49,111
355,351,50,112
357,351,50,111
358,351,51,112
360,353,50,110
362,355,49,109
364,355,48,109
368,353,46,110
373,352,44,109
372,351,45,113
377,350,45,113
379,350,46,112
378,352,51,112
378,353,57,111
381,357,60,106
382,361,66,102
385,360,65,102
389,362,65,102
390,361,66,102
392,359,67,104
395,361,65,101
404,353,58,107
412,354,53,108
423,357,46,106
424,347,50,115
425,352,52,111
431,353,49,108
