584,308,39,97
580,303,38,101
578,303,36,101
573,303,40,104
571,305,42,102
565,305,45,102
562,306,47,101
560,306,47,101
558,307,46,101
558,307,43,100
556,307,41,99
554,306,39,98
550,303,39,99
547,303,40,98
546,302,38,97
542,302,41,98
537,303,46,98
533,304,48,98
531,304,48,96
530,309,48,96
529,308,47,96
528,308,45,99
527,309,42,99
524,308,40,99
521,307,39,98
518,306,39,98
518,306,37,98
516,305,37,97
510,307,41,96
508,307,43,96
506,306,42,96
504,306,42,95
504,303,41,98
503,301,38,95
499,299,39,97
497,296,39,95
495,295,39,95
493,296,37,93
490,296,38,94
486,294,42,93
482,293,45,94
481,291,45,92
480,289,46,94
477,287,47,94
475,284,44,92
473,281,40,92
469,276,38,92
466,273,37,93
464,268,37,93
460,267,40,95
458,262,39,94
455,262,40,89
451,261,41,91
448,262,43,93
446,264,44,95
445,265,45,99
444,265,43,101
442,266,39,96
440,267,37,97
436,265,37,101
432,263,38,93
426,262,39,92
422,263,42,96
419,262,43,97
415,264,46,97
415,264,43,87
412,262,43,93
408,262,43,89
408,261,40,89
404,262,38,87
402,262,36,87
400,259,37,91
398,259,35,90
396,258,36,91
392,256,38,91
389,258,39,87
386,257,41,88
384,257,40,88
385,255,39,90
384,255,36,85
382,255,34,89
379,257,35,88
380,260,36,86
382,262,35,88
381,263,37,88
379,264,38,90
377,265,39,88
374,265,40,86
373,264,41,86
372,262,41,86
370,260,41,86
369,258,39,85
368,256,38,85
367,257,34,85
366,257,35,85
364,256,34,85
361,255,35,86
360,256,36,85
358,257,35,83
355,256,37,83
354,256,37,83
352,256,37,83
350,257,36,83
349,256,35,82
347,256,35,85
344,257,35,83
344,257,35,81
343,258,34,82
341,258,35,84
339,258,36,84
338,259,36,83
336,261,36,83
334,262,35,82
332,262,36,82
330,264,35,81
328,264,35,81
326,263,34,81
324,264,33,82
323,262,33,82
321,261,32,81
319,261,33,82
317,259,34,83
314,258,35,82
313,257,35,81
312,256,35,81
312,256,33,81
312,256,33,78
310,256,32,79
309,257,32,78
307,256,32,78
306,255,32,79
306,256,32,79
307,255,35,79
311,253,35,78
315,251,36,78
322,248,36,79
327,246,36,78
330,242,36,79
335,241,34,80
342,242,33,79
349,245,32,79
357,248,31,79
365,249,32,80
368,251,34,82
369,255,34,83
368,258,35,83
368,262,36,81
371,264,37,81
374,265,38,83
378,266,36,81
382,267,36,81
385,270,35,80
386,270,36,81
388,275,35,81
385,276,37,83
384,278,35,82
380,281,37,82
373,281,41,84
376,280,37,82
372,280,38,84
371,277,38,84
367,276,38,85
363,276,39,88
361,276,38,87
358,276,38,88
355,276,38,88
352,274,37,90
347,274,38,89
341,274,39,88
337,271,38,89
331,271,38,88
328,269,38,87
326,267,39,88
325,265,39,87
321,263,42,89
321,264,41,86
319,263,41,87
320,264,40,85
317,263,40,86
316,265,40,86
316,265,40,86
316,264,40,86
