572,29,15,35
571,26,16,41
571,26,16,41
572,25,15,41
571,26,15,40
571,25,16,42
570,26,16,41
570,27,16,38
571,27,16,40
571,27,16,39
570,27,16,39
571,27,16,40
571,26,16,41
571,28,16,40
570,28,16,40
570,27,15,40
570,27,16,42
570,26,16,43
570,27,16,41
570,26,16,42
569,27,16,41
569,26,16,42
568,26,16,44
568,26,16,40
569,27,16,40
568,27,16,41
569,27,16,40
569,29,16,40
569,29,16,39
569,27,16,39
569,27,16,40
569,28,16,40
569,28,16,41
570,27,16,40
569,29,16,40
536,27,15,39
569,27,16,42
569,28,16,42
569,28,16,42
569,28,16,41
568,28,16,41
568,27,16,42
568,28,16,41
567,27,16,42
567,28,16,42
568,28,16,41
567,28,16,41
568,29,16,41
567,29,16,40
569,28,16,42
568,28,16,41
568,27,16,41
568,28,17,40
569,28,16,42
568,28,16,41
568,28,16,42
567,28,17,45
567,29,17,41
568,28,16,42
567,29,16,42
567,29,17,41
567,28,17,42
566,28,17,43
566,27,16,43
566,28,16,43
566,28,16,42
566,29,16,42
566,28,17,43
565,28,17,42
567,28,16,41
565,28,17,43
567,28,16,39
566,29,17,41
566,28,16,42
566,28,17,41
566,29,16,42
565,29,17,43
566,28,16,42
564,29,16,43
564,29,17,44
564,28,17,43
563,29,17,41
562,29,16,41
563,29,17,41
563,29,17,42
561,29,17,42
560,28,17,40
561,29,17,42
560,29,16,41
560,30,17,41
559,29,17,40
559,30,17,41
559,30,17,42
559,29,17,42
559,29,17,41
558,29,17,43
560,30,16,42
558,28,17,43
558,29,17,42
558,30,17,42
556,30,18,43
558,30,17,41
557,29,17,42
556,30,17,41
556,29,17,41
554,29,17,42
555,29,18,43
553,30,18,41
553,30,18,42
553,30,18,42
553,31,17,40
552,31,18,40
552,31,18,42
553,31,17,40
551,29,18,42
553,30,18,41
552,30,17,41
552,30,17,41
551,30,17,41
533,28,16,36
551,30,17,41
545,30,18,42
548,30,18,42
535,29,16,41
548,30,17,40
546,30,19,42
537,27,18,42
546,30,19,42
544,30,19,43
543,29,18,43
540,27,20,42
541,28,20,44
540,27,20,47
541,27,19,45
541,27,20,46
541,27,18,44
541,27,18,44
541,27,17,44
542,27,17,46
541,28,18,46
540,27,18,46
540,27,19,45
540,28,19,45
540,25,19,46
542,26,19,40
543,25,18,42
544,25,17,37
545,26,16,35
542,25,18,41
544,25,17,37
543,24,18,38
546,25,16,37
548,26,15,34
548,26,14,35
549,25,15,35
549,24,15,37
551,24,15,36
551,26,15,36
551,25,15,36
553,24,14,33
552,24,15,37
554,23,15,36
554,23,15,38
555,23,16,37
556,24,15,37
557,23,14,37
559,23,15,37
560,21,15,38
560,23,16,38
563,24,15,35
563,23,15,35
564,23,14,36
564,23,14,35
564,22,15,35
566,23,15,36
567,23,14,34
567,22,14,36
568,24,15,35
569,23,14,33
569,23,14,31
570,23,14,32
571,23,14,31
574,24,14,31
575,23,14,31
576,22,14,31
576,23,14,32
577,22,14,32
578,23,15,33
579,22,15,35
580,23,14,32
580,23,14,30
582,23,14,30
581,23,14,35
581,22,15,34
583,22,15,34
583,22,15,35
584,23,16,35
584,23,15,35
584,22,15,35
585,23,15,34
585,22,15,34
586,23,15,34
586,21,16,35
585,21,16,36
588,20,16,37
588,23,14,36
587,22,15,35
589,21,16,35
588,21,16,38
588,21,15,37
588,20,16,38
591,21,15,37
589,21,15,37
590,21,15,37
591,21,15,37
592,19,15,38
591,20,15,36
592,17,14,39
593,18,15,37
593,19,15,37
594,21,14,34
595,19,14,35
596,21,13,34
596,17,13,37
596,18,13,34
598,20,12,34
597,18,12,34
599,17,11,36
598,16,11,37
598,19,12,35
598,19,11,34
599,20,10,32
600,17,10,34
599,16,10,36
600,20,10,34
599,15,10,38
600,16,10,40
599,19,10,35
600,19,10,36
600,20,10,35
598,21,10,33
600,21,10,36
599,18,10,34
599,24,10,35
594,19,12,36
597,19,11,38
600,23,10,36
597,21,12,34
599,21,10,37
597,21,12,38
594,30,15,30
598,23,12,35
591,18,13,35
599,21,11,37
596,23,12,33
599,20,10,38
596,19,12,36
594,26,14,33
596,26,13,32
598,19,12,40
596,22,13,36
598,22,12,37
592,20,13,35
597,21,11,35
600,21,10,36
597,20,12,36
595,20,12,41
598,24,12,34
592,20,13,37
596,26,11,30
599,20,10,35
597,19,11,39
597,22,11,38
593,20,13,37
597,21,12,38
592,15,14,42
596,27,13,33
591,25,17,33
597,20,12,39
592,20,14,38
597,24,12,33
597,17,11,40
596,25,13,35
598,24,12,35
586,19,15,37
596,26,13,34
595,26,13,35
598,24,12,37
596,21,12,35
600,22,10,47
599,28,11,49
598,28,11,46
598,31,11,40
599,34,11,36
599,32,11,38
597,33,11,37
599,33,11,38
596,33,13,38
596,34,13,38
594,33,15,41
594,33,15,40
592,34,16,40
591,33,16,41
589,34,16,37
588,34,16,41
587,35,16,38
586,35,16,42
584,35,17,39
583,37,16,38
582,36,16,39
580,37,16,38
579,37,16,34
578,36,17,35
576,38,17,37
575,39,16,34
574,39,16,33
573,39,16,33
570,38,16,35
568,38,17,36
568,39,15,37
565,40,17,37
564,39,17,40
563,39,17,40
562,40,17,37
559,40,17,36
558,40,18,40
557,39,18,39
555,40,19,36
552,42,19,37
550,41,19,42
548,41,20,41
546,43,20,43
543,42,22,43
542,43,21,44
540,42,21,44
536,43,23,44
537,43,22,44
535,43,22,46
534,42,23,47
529,43,24,45
529,43,23,47
528,45,22,44
526,45,23,46
524,46,22,44
523,47,22,44
522,47,23,45
519,46,23,46
518,47,22,46
515,48,23,45
515,48,22,45
511,49,23,45
510,50,23,44
508,50,22,46
507,50,21,44
505,51,23,47
504,50,22,47
502,52,21,45
499,53,21,46
497,52,22,45
498,52,21,47
496,53,22,46
492,53,21,48
492,54,20,45
490,54,21,47
488,55,20,47
487,56,19,47
485,56,19,46
485,56,19,46
481,56,21,48
468,45,20,50
470,47,22,56
468,47,25,59
468,47,23,56
471,56,23,51
467,53,23,53
466,44,24,61
466,56,21,51
464,55,20,52
463,58,20,50
462,62,20,46
464,61,18,47
460,62,20,47
457,63,21,47
465,44,21,53
453,64,21,46
450,64,21,52
450,64,21,48
449,64,21,50
447,64,21,51
445,66,21,49
444,65,21,48
464,47,21,48
463,47,22,49
463,45,23,50
463,47,21,49
462,46,22,49
461,45,22,49
461,45,22,50
460,46,22,51
460,46,22,50
459,46,22,50
460,47,24,50
459,46,23,50
459,46,23,49
460,46,23,49
459,46,22,50
460,47,23,50
460,47,22,49
460,47,22,50
458,46,22,51
460,46,22,50
459,47,21,50
458,46,22,51
458,47,23,51
457,48,22,50
457,49,22,49
457,48,21,51
457,47,21,50
456,47,21,51
456,47,22,52
455,48,22,50
455,48,22,50
454,49,20,50
455,47,20,51
453,47,21,52
453,47,21,52
453,49,22,50
451,48,22,50
453,49,22,50
451,50,21,50
451,50,21,49
451,51,20,50
449,51,20,49
449,50,21,51
451,51,20,49
449,53,20,48
449,50,20,52
449,55,19,47
448,51,19,49
447,51,20,49
447,52,20,50
446,51,21,50
446,49,20,52
448,52,19,49
444,54,20,48
445,50,21,52
445,51,21,51
445,52,18,50
444,48,21,53
444,52,19,50
445,49,20,54
443,49,21,54
442,48,20,53
441,48,21,55
417,47,21,54
441,50,20,53
438,50,21,53
440,52,20,51
439,53,20,51
418,49,20,53
438,52,19,50
438,51,20,53
438,52,20,53
438,53,19,52
436,51,20,52
436,53,20,52
436,52,20,53
436,52,21,53
436,52,21,53
430,53,22,54
430,54,21,53
429,52,21,53
428,53,21,53
428,52,20,54
425,52,22,53
411,50,20,53
428,52,21,53
427,53,20,53
426,54,20,53
425,54,20,54
424,55,20,53
424,53,20,53
423,54,20,53
423,52,21,55
423,53,21,54
422,56,20,54
421,54,20,55
420,55,22,54
420,55,21,53
418,56,21,54
420,55,21,53
417,55,22,53
417,55,20,54
416,54,20,54
416,54,21,54
415,54,20,54
413,52,21,55
412,53,20,54
412,53,22,56
410,54,21,55
410,52,21,55
409,53,23,55
409,54,21,53
407,52,23,57
407,52,22,57
408,53,22,54
407,53,21,55
408,55,20,55
405,53,23,56
406,54,22,56
404,53,22,56
403,56,20,53
404,55,21,54
403,53,20,57
402,53,22,59
402,55,20,56
401,53,21,57
401,51,20,58
401,53,18,57
400,54,20,57
399,54,21,57
399,54,21,57
399,68,18,43
399,55,20,56
397,55,22,58
396,56,22,56
395,56,21,57
395,55,22,56
394,56,21,57
394,55,21,57
393,55,20,57
393,55,21,58
392,54,22,59
392,55,22,58
392,56,22,56
392,56,21,55
391,56,21,57
391,55,21,57
389,55,21,57
389,54,22,58
388,56,22,56
386,57,21,55
385,57,22,57
385,55,23,60
384,57,24,58
383,58,21,56
381,61,21,53
391,60,17,54
369,59,22,54
376,59,21,54
375,58,23,54
347,59,20,51
390,54,19,55
388,53,19,58
345,59,21,51
344,59,22,51
389,56,19,54
386,57,21,53
387,57,22,55
344,62,20,50
368,63,26,51
362,60,22,54
362,58,24,56
386,56,20,54
385,56,22,57
385,56,20,56
384,55,21,56
383,57,22,56
383,57,19,54
384,57,19,54
383,58,20,55
383,58,20,54
383,58,21,55
382,57,20,56
338,62,21,56
382,61,20,53
382,58,22,57
382,60,21,55
380,60,21,55
381,61,21,55
381,60,20,54
382,67,19,49
382,58,19,57
380,60,20,55
381,61,20,55
380,61,19,53
380,59,19,54
379,59,21,57
379,61,19,55
380,59,20,55
379,61,19,55
379,61,20,54
381,60,19,55
380,62,19,55
380,59,20,56
380,61,19,55
378,61,22,54
379,59,20,55
329,62,21,53
297,65,26,57
295,63,29,60
294,66,30,57
290,65,29,58
289,65,31,59
287,65,28,58
287,64,27,59
283,63,28,59
281,64,29,59
280,65,30,58
280,66,29,57
278,65,30,59
278,66,28,58
278,65,27,58
275,65,28,59
272,64,27,59
269,64,28,59
267,65,27,58
267,65,27,58
263,65,30,59
261,65,31,58
261,64,30,58
260,65,30,58
258,64,30,58
256,64,29,58
257,64,27,59
254,63,28,59
253,63,28,60
252,63,29,61
251,63,30,58
249,64,31,59
247,64,33,59
248,65,31,59
246,63,30,59
245,64,29,59
244,63,29,60
244,63,27,60
243,64,26,59
241,65,25,59
239,63,27,60
239,64,26,59
237,64,27,59
234,64,28,59
235,64,27,61
235,64,27,60
235,65,27,58
235,65,25,57
233,63,28,60
232,58,29,67
233,58,30,68
231,59,32,67
233,65,31,60
233,59,30,65
233,61,30,64
232,61,29,64
233,65,28,60
231,60,28,65
233,58,27,67
232,58,25,69
229,55,30,71
229,62,29,65
227,59,30,67
229,53,31,73
304,67,23,55
306,69,23,56
343,68,20,55
339,67,21,57
306,69,22,56
306,70,21,54
305,69,23,55
305,70,22,56
305,69,23,57
306,70,23,59
339,70,21,55
305,70,21,56
306,69,22,57
346,69,21,56
336,71,21,54
331,74,22,54
337,66,23,59
333,70,23,57
332,70,21,59
300,70,23,56
346,67,22,57
345,66,22,56
342,68,25,57
332,67,27,60
343,67,23,60
330,68,23,58
300,69,24,62
330,71,22,54
327,70,23,59
298,70,23,60
300,70,23,61
322,70,23,58
338,69,26,60
322,69,22,58
298,70,22,57
252,70,27,62
253,68,29,67
255,68,28,63
265,65,25,50
295,69,23,58
320,71,24,58
321,71,22,56
322,72,21,55
321,71,22,56
322,72,22,56
320,71,24,57
320,71,23,59
322,71,22,57
321,72,22,57
321,71,22,58
319,71,24,60
271,59,22,48
269,59,24,52
269,61,25,51
291,69,23,60
269,66,26,50
289,69,23,64
268,68,26,47
252,71,26,65
269,65,28,61
288,70,24,61
250,70,27,66
250,70,28,66
248,69,27,66
262,65,34,63
248,71,27,67
246,71,27,66
247,70,26,66
276,66,25,48
245,72,27,67
247,72,27,66
246,72,26,66
247,72,27,66
245,71,28,66
245,72,29,66
246,72,27,66
245,71,27,66
