210,94,29,53
210,89,25,60
209,94,25,57
211,89,26,63
210,92,27,60
212,91,27,66
212,93,25,59
212,89,27,65
215,96,24,55
212,89,27,65
216,94,26,60
217,94,24,57
216,96,26,57
214,92,27,60
217,97,25,55
214,93,27,59
218,97,25,57
219,97,24,54
219,96,25,57
221,95,24,56
213,90,28,64
218,96,27,60
223,97,24,57
220,95,26,60
221,91,26,62
223,96,27,60
215,93,28,62
218,95,26,58
221,92,25,64
225,97,26,60
226,97,26,56
226,98,27,57
226,96,27,60
228,98,26,57
227,99,26,56
229,97,26,58
231,96,26,60
224,96,27,60
227,96,27,62
231,98,27,58
231,99,27,59
236,100,27,57
235,99,27,59
235,100,26,58
235,101,28,61
236,101,28,56
236,100,28,60
237,102,29,57
239,101,28,61
239,100,28,60
242,100,27,61
244,102,26,57
243,101,26,57
244,102,26,59
245,101,26,59
244,100,27,62
245,102,28,60
248,103,27,60
246,101,28,61
248,101,27,62
248,103,27,61
249,103,27,59
249,104,28,59
251,103,28,61
251,105,28,64
252,104,28,63
253,105,27,59
253,105,27,60
254,104,27,57
254,105,28,61
255,104,27,57
255,104,28,63
257,105,28,61
256,105,29,61
259,104,28,62
256,105,29,64
259,104,28,63
259,104,29,62
259,105,29,63
260,106,29,62
261,105,29,59
256,105,29,61
260,106,30,61
262,106,29,62
262,108,29,60
261,108,29,62
263,106,29,61
262,107,29,61
263,106,29,61
265,108,28,60
266,107,29,62
264,107,29,61
266,108,29,61
265,109,30,61
267,108,29,61
267,108,29,63
266,107,30,62
267,107,29,59
268,110,29,61
268,109,29,60
268,108,29,66
270,110,29,59
267,109,29,63
270,110,29,61
269,109,30,63
271,110,29,59
270,109,29,59
269,112,29,59
270,110,28,62
273,109,29,63
270,111,32,67
273,110,29,61
270,109,32,66
271,109,32,65
268,110,34,64
270,110,32,63
269,110,33,66
272,110,29,63
271,109,32,68
276,110,29,66
271,111,32,66
276,111,29,63
272,111,30,63
274,113,30,60
275,112,30,65
276,110,29,64
278,110,30,67
277,110,31,67
278,113,30,63
278,112,31,66
278,109,32,69
277,112,32,65
278,110,33,66
278,109,33,68
278,110,34,69
277,112,35,68
282,110,32,66
277,112,36,72
285,114,30,63
281,111,34,67
283,112,33,66
284,113,34,67
285,114,33,69
283,113,35,68
286,112,33,70
288,114,32,68
287,115,34,64
286,114,34,67
286,115,34,67
288,112,35,70
286,114,36,63
288,112,34,70
289,115,35,64
289,114,34,68
293,115,33,70
291,115,34,70
293,116,33,65
297,115,33,68
301,116,35,71
299,117,35,68
299,117,35,70
302,116,35,68
301,117,34,70
301,118,35,66
302,117,35,67
301,117,36,69
302,117,36,69
302,117,37,70
303,120,37,68
304,120,35,67
305,117,35,67
305,119,35,66
307,119,35,66
308,118,35,71
310,114,34,77
309,118,36,77
310,117,34,73
310,117,35,72
311,118,34,72
311,116,35,72
311,116,36,69
312,116,36,73
311,117,35,72
315,121,34,68
315,117,35,76
317,121,33,64
313,122,35,70
315,116,36,74
314,118,36,73
316,120,36,71
317,121,35,71
318,121,35,75
321,122,34,78
323,124,33,67
322,125,32,76
318,121,35,72
321,123,34,71
323,119,33,72
319,114,38,91
320,115,37,82
321,115,36,84
322,121,36,82
321,118,38,85
324,121,35,76
321,111,38,93
324,118,36,79
327,120,35,84
327,116,35,81
328,116,35,90
328,121,37,83
329,123,36,81
331,123,36,82
333,119,35,88
334,123,36,84
335,120,37,85
334,119,37,78
337,122,34,83
339,126,33,80
339,126,34,78
344,131,31,71
343,129,33,76
340,127,35,77
343,128,32,72
345,128,33,76
346,128,34,78
347,129,34,76
348,131,35,77
348,129,35,78
349,132,35,74
352,132,34,74
352,130,35,79
355,130,33,75
353,128,36,82
355,132,35,80
358,133,34,79
360,133,33,70
361,135,32,77
362,134,32,73
365,135,30,69
363,131,32,69
364,132,34,72
367,134,33,72
367,134,34,72
367,133,34,74
368,137,33,71
365,132,35,77
368,135,32,74
369,132,32,77
369,133,33,76
370,132,32,78
369,133,33,77
371,134,33,76
372,133,32,74
371,132,34,78
373,134,33,78
369,132,36,81
373,133,33,79
374,134,33,78
374,131,34,79
375,136,35,79
376,136,33,74
376,138,34,76
379,141,32,73
376,137,35,83
380,137,34,80
381,137,32,81
381,138,32,72
380,138,31,76
381,138,34,74
381,138,35,87
386,138,32,79
383,140,31,81
386,139,31,67
387,140,31,69
384,144,31,70
385,144,29,70
367,156,32,84
364,151,40,90
365,151,43,90
372,154,38,83
376,150,37,90
376,157,37,87
371,151,45,91
384,153,37,80
382,144,38,76
392,138,38,72
389,146,34,72
396,137,36,54
389,145,34,73
399,152,39,86
395,140,43,55
399,138,45,86
397,141,46,74
402,142,49,64
419,153,36,71
405,142,34,66
405,143,33,76
419,149,36,57
407,142,30,77
407,142,32,77
443,152,34,71
443,164,32,80
442,157,33,83
441,160,33,75
438,158,35,85
439,155,36,80
443,159,38,78
446,159,41,82
452,159,39,87
449,154,42,87
449,154,39,85
462,166,35,75
448,159,35,80
452,160,35,76
458,165,41,79
469,166,37,74
449,157,38,73
422,144,42,61
428,151,40,59
430,152,35,64
436,149,31,71
438,150,32,68
442,152,32,65
441,154,29,69
442,155,30,62
473,159,29,80
442,156,35,82
442,156,35,79
442,155,34,76
443,155,33,74
446,157,32,74
452,159,29,71
449,159,33,81
452,157,33,82
450,158,35,78
453,157,33,71
456,155,33,70
456,155,33,75
460,158,31,73
484,141,41,52
462,159,37,81
465,162,40,83
465,160,40,90
518,173,34,69
471,164,34,80
470,160,37,83
470,160,37,82
473,161,39,86
474,163,38,84
479,166,39,78
481,163,43,87
485,163,38,84
484,161,36,81
486,163,34,82
490,162,38,72
488,163,35,74
487,164,37,80
488,164,38,79
493,168,38,78
494,166,35,78
499,169,34,71
497,166,37,80
501,164,44,79
503,167,36,75
513,164,47,81
510,168,40,70
507,167,38,74
510,167,38,72
509,164,42,80
512,163,39,75
515,167,35,71
518,168,35,78
515,166,36,73
522,169,33,73
518,166,34,74
523,169,35,72
523,173,38,76
524,169,39,84
527,166,42,80
530,171,36,73
530,170,35,79
528,169,33,74
528,171,34,77
531,171,38,82
535,170,39,83
536,171,37,82
542,173,36,78
539,178,43,73
573,187,36,75
577,184,36,77
538,172,42,76
546,175,36,73
539,172,41,73
569,170,48,72
564,178,36,75
573,187,27,60
555,178,33,63
548,176,34,66
547,171,34,68
546,175,31,65
552,176,30,63
563,181,32,63
541,179,53,81
574,172,49,76
550,168,56,79
575,182,52,86
563,179,55,84
565,176,50,76
572,177,44,80
570,185,40,76
575,180,37,67
579,187,37,67
578,164,43,76
549,170,54,90
573,180,47,80
580,180,41,84
580,171,46,72
580,180,43,86
581,185,39,80
585,182,39,65
593,184,32,63
596,184,30,61
563,183,50,74
592,187,36,80
