157,175,13,12
159,175,11,23
157,174,14,28
158,171,16,30
157,173,15,28
156,174,15,26
157,174,16,27
156,175,14,27
158,175,15,26
158,175,14,31
161,173,14,28
162,174,14,29
160,174,15,31
163,176,15,32
141,176,18,30
120,177,18,38
139,176,20,39
121,180,18,36
127,178,20,36
142,171,19,35
142,166,23,37
167,175,20,40
170,175,17,38
143,164,18,33
145,174,17,30
144,169,18,29
143,162,17,30
145,171,15,25
146,170,14,25
147,175,15,25
147,172,16,28
148,171,20,32
149,173,18,28
152,177,18,35
150,175,21,42
154,178,24,31
137,168,24,31
182,171,18,27
182,176,16,19
182,172,15,19
182,171,15,22
183,168,15,24
182,174,15,20
183,173,15,22
184,171,15,22
183,177,14,19
185,170,14,25
185,175,14,20
185,175,14,20
186,175,14,20
187,172,13,23
185,177,14,20
163,179,13,25
187,179,14,18
188,179,13,20
188,177,15,23
189,176,14,21
189,179,14,17
190,179,14,16
190,179,14,17
191,179,14,16
185,176,17,23
186,172,18,27
188,173,17,25
189,176,15,22
191,180,15,18
185,178,16,21
168,182,18,37
173,175,23,30
182,170,19,28
182,169,16,27
182,170,21,29
191,182,19,45
174,175,22,25
184,173,25,26
171,174,21,26
184,174,22,28
157,148,28,27
179,176,25,29
184,176,21,26
192,180,25,54
193,185,32,84
206,200,32,70
196,185,28,60
174,180,25,32
194,183,25,51
174,177,33,33
180,179,26,30
181,179,19,27
175,163,26,23
181,182,17,21
180,185,17,22
180,184,15,16
180,187,14,16
179,179,14,22
160,155,22,18
144,148,31,28
166,184,19,37
163,185,21,39
163,184,21,46
166,186,21,44
181,178,23,28
181,190,20,25
181,166,18,19
182,187,13,18
184,188,13,15
202,203,12,20
185,188,12,15
186,186,12,19
186,187,12,17
186,183,12,22
184,184,14,19
185,186,13,18
184,185,13,20
184,188,14,17
182,183,16,26
183,189,16,24
182,188,16,21
180,167,18,19
183,186,15,22
179,191,16,19
184,188,14,19
187,190,13,17
187,190,13,17
186,186,15,21
182,166,17,21
185,185,16,23
178,188,19,28
183,188,17,21
180,184,18,27
185,186,18,21
185,189,15,18
182,190,16,18
183,190,14,18
184,192,14,17
184,190,14,17
184,190,14,16
184,190,13,16
185,191,12,16
185,191,13,16
185,192,12,17
185,192,14,17
185,192,14,16
185,191,14,17
185,192,15,17
184,193,14,17
186,191,13,18
186,193,13,15
186,193,13,16
184,171,15,16
184,193,15,17
182,170,16,21
185,191,16,21
181,168,16,19
185,193,15,19
185,192,17,19
184,194,16,18
184,190,16,22
183,191,17,21
184,192,16,19
180,167,16,20
183,192,17,21
184,195,18,19
182,191,16,20
183,194,15,19
182,190,17,21
183,193,17,20
182,191,19,18
199,198,17,18
182,192,17,22
184,192,15,23
183,190,17,26
186,187,16,31
184,189,18,27
169,161,22,27
185,189,18,30
152,200,20,29
183,191,18,26
179,167,17,22
173,160,21,21
154,149,29,24
153,145,29,26
156,147,32,31
181,189,22,36
221,171,24,51
220,171,25,51
220,172,24,52
219,171,25,52
219,172,24,52
217,174,25,52
216,173,24,52
216,174,25,52
215,173,24,52
214,173,24,53
216,174,25,53
213,176,25,52
214,175,24,53
213,175,25,52
212,177,25,52
212,176,25,51
211,177,25,50
211,177,24,51
210,177,24,46
210,178,25,50
209,178,24,50
209,179,24,50
209,179,24,51
208,179,25,54
208,180,24,51
209,181,24,50
208,181,24,49
208,181,25,52
207,181,24,51
208,183,24,50
207,182,24,50
207,182,25,53
206,182,27,55
207,182,26,53
207,184,26,52
206,184,26,52
207,183,26,54
205,184,27,55
207,186,26,52
206,185,27,52
206,186,26,54
206,185,26,60
206,186,26,50
206,186,25,52
205,188,27,53
206,190,25,53
206,189,26,52
205,190,26,53
204,190,27,54
206,189,26,55
206,189,26,55
204,191,27,60
202,191,28,58
204,191,27,56
203,193,26,56
201,191,28,57
202,193,27,57
201,193,28,58
201,194,28,58
200,194,28,58
201,194,27,58
200,194,28,57
199,195,27,55
198,196,28,54
199,196,29,59
197,198,29,57
196,196,29,60
196,196,30,57
196,198,28,55
194,197,30,60
195,198,29,56
193,200,30,55
193,199,29,54
192,200,31,56
192,201,30,51
190,201,30,56
190,202,30,54
187,202,31,61
188,202,28,59
185,202,30,59
185,203,30,49
184,204,30,51
182,205,30,57
183,205,30,47
146,207,30,37
147,210,30,36
178,207,28,54
180,206,26,55
138,201,30,40
177,207,29,54
175,208,27,53
175,208,25,52
174,208,25,47
176,209,23,52
139,203,30,36
141,203,28,34
169,210,26,63
