235,233,58,98
229,233,60,106
224,240,64,106
226,247,61,106
230,250,58,105
224,250,65,104
243,251,63,104
250,252,61,107
257,253,58,111
259,252,55,108
259,250,56,109
258,248,59,113
256,248,66,116
240,249,72,118
236,246,65,111
230,241,68,117
221,237,77,113
212,235,69,114
211,230,69,110
209,231,61,113
207,231,64,110
203,240,67,104
208,247,61,105
212,250,63,109
214,256,57,109
209,262,57,104
205,259,57,102
196,256,58,108
186,257,64,106
178,259,65,108
170,250,67,115
159,260,66,109
151,247,70,121
140,246,73,123
130,240,74,127
125,244,70,120
117,247,67,115
104,250,67,112
96,246,69,112
82,246,71,108
64,248,75,108
69,240,65,114
54,234,70,113
45,231,73,115
39,230,70,116
38,229,73,113
38,229,70,110
43,228,65,110
41,224,68,113
56,220,68,110
81,220,68,114
92,219,70,112
103,217,72,114
120,214,68,115
130,215,69,114
142,213,64,118
154,214,65,122
170,213,66,125
180,217,71,123
189,216,70,126
202,224,70,120
214,228,77,120
230,233,73,118
250,238,72,119
253,237,87,122
269,240,80,118
273,243,84,115
282,248,82,110
300,249,78,108
316,256,72,104
319,246,71,114
320,236,79,122
309,242,86,116
316,243,82,124
322,248,87,121
306,252,82,118
362,259,67,128
361,259,69,130
364,259,73,130
377,262,67,126
432,283,63,122
408,258,63,117
412,244,61,120
420,234,73,142
414,225,75,134
421,220,78,154
417,220,92,138
428,225,91,133
449,225,81,152
449,216,89,145
450,222,89,138
462,220,79,153
459,218,83,130
467,222,79,139
470,221,76,131
481,224,77,141
487,223,72,147
501,225,67,151
504,230,67,152
508,241,75,145
513,231,69,152
516,232,78,150
531,233,68,151
542,234,69,143
550,232,70,142
560,228,68,151
564,228,68,151
565,226,82,155
569,257,78,132
573,224,81,153
579,255,75,128
579,223,82,164
597,239,74,153
597,227,81,161
600,224,77,164
609,221,81,165
607,216,82,156
610,213,88,162
614,210,86,166
620,210,89,160
629,210,84,159
637,211,80,160
643,211,75,159
645,211,74,158
648,214,73,159
654,217,72,154
658,220,71,151
662,221,77,142
668,224,64,130
676,227,58,127
673,240,57,109
672,248,51,92
661,260,49,77
620,270,59,87
531,287,63,123
473,297,73,119
370,306,66,113
362,304,60,108
378,305,53,108
373,306,55,108
383,305,53,112
387,301,53,115
383,292,57,115
380,290,62,121
380,288,61,126
375,289,62,129
359,295,69,131
341,300,83,132
328,304,87,127
334,306,73,125
